0.18016304	0.22611223	0.030830523	0.21040402	-0.04691497	0.23398933	-0.1630739	0.3122177	-0.53754056	0.19859843	-0.3041985	0.2931025	0.22489893	0.60545737	0.14685957	-0.06935992	-0.18565005	-0.33629674	0.0470152	-0.3896276	-0.0472608	0.20086695	0.06002919	0.13300186	0.15321945	0.1530259	-0.2806876	-0.088792205	-0.2260088	-0.36945525	0.12417201	-0.085446425	-0.039263334	0.14801905	0.21689934	-0.019284392	0.37250307	-0.35903257	-0.07329206	0.2887378	-0.07406673	-0.041586168	0.30366382	-0.45468163	-0.026386054	0.5583932	0.39447713	0.29408514	0.27752793	-0.24550386	-0.022480873	-0.40886477	-0.21512552	-0.064951174	-0.015645312	-0.21770272	-0.21365559	0.14908424	-0.1858476	0.29667023	0.3546138	-0.033191748	-0.26860693	0.16374296	-0.13689587	0.19190182	0.02330585	-0.06038529	-0.45152736	0.20549479	-0.061959304	-0.11608377	-0.3474765	-0.18095188	0.14390613	0.0714288	0.03690193	-0.26904628	0.1402164	-0.2986718	-0.104356185	-0.0041900687	-0.040841617	0.17663604	0.16601571	0.24351716	-0.28124356	-0.17229833	0.12528864	0.115274005	-0.33069003	0.41810107	0.048721377	-0.111187056	0.27114427	-0.08163992	-0.020913824	-0.26125056	-0.023462582	-0.19124654
0.61671305	-0.1267158	-0.1112705	-0.28163165	0.11971738	0.36569273	-0.06191481	0.2810042	-0.3594285	0.41375428	-0.061229046	0.2049271	0.6091341	0.20536	0.021780891	-0.16569941	-0.2625395	-0.6476346	-0.21133941	-0.30873582	-0.022906354	0.5086683	0.33483693	0.16198741	0.3111847	-0.036046337	-0.501788	0.0076543526	-0.22959112	-0.04530104	-0.08082309	0.48532277	0.05091336	0.39160246	0.10996509	0.24867325	0.11849195	-0.37623012	0.0012134007	0.28564852	0.35026902	-0.17065959	0.009585506	-0.1572639	0.36787337	0.31557977	0.2996433	-0.111385286	0.4265297	-0.4190076	0.4554614	-0.70392	0.40346795	-0.3253258	-0.14454262	-0.14078887	-0.3252058	-0.1896672	-0.12627031	0.3585987	0.23383176	0.16046716	-0.33155012	-0.041482482	0.17958416	0.5543051	0.05038448	0.25556013	-0.12600486	-0.077619895	-0.48889858	0.13790962	0.009139694	0.13953623	0.17692721	0.07151815	-0.1627803	-0.3901338	0.025662052	-0.24049409	0.24485993	-0.25799114	-0.098777	0.08999699	0.02208806	0.060518175	-0.34633958	-0.22627689	-0.3873249	-0.23208176	-0.33938393	0.28085288	-0.07889399	-0.16882859	0.4633152	-0.29521838	0.021189755	-0.24163283	-0.47000065	0.1906534
0.5335897	0.08715211	0.1928543	0.38460827	0.09252117	0.28485107	0.13186193	0.6071287	-0.3268506	0.3296034	-0.7283585	0.1930395	-0.014117867	0.5790226	0.39161667	-0.28457257	-0.4493963	-0.56303394	-0.5112374	0.19476967	-0.13128352	0.27956587	0.47252986	0.30258477	0.4734291	-0.09326456	0.19273551	0.025207939	0.4558134	-0.17228113	-0.24315956	0.08358428	-0.12842363	0.0610191	0.24565549	0.47482455	0.15191142	-0.8403583	-0.1628868	0.5204099	0.21531339	-0.20171359	-0.090602495	-0.48348024	0.66385674	-0.072954625	0.1489927	0.13363844	0.478717	-0.5752339	0.011576111	-0.42428005	-0.011320005	0.21852128	-0.013383717	0.03245886	-0.34358364	-0.038519673	-0.44753197	0.08758988	0.2959741	0.12045358	-0.44114912	0.23546036	0.6906226	0.19905102	-0.018791001	-0.46473932	-0.26491946	0.11610635	-0.01567997	-0.024408968	-0.59966975	-0.12139513	0.3836018	-0.34375116	-0.13408881	-0.22050264	-0.43880978	0.025245996	0.123718634	-0.15551066	-0.25564995	-0.5176862	-0.3799028	0.4173079	-0.27578986	-0.85443723	0.014409401	-0.13506007	0.07677925	0.32189843	0.25390816	-0.22189336	0.16886777	-0.11464809	0.09723892	0.11813778	-0.5233738	-0.084148884
0.13880175	0.07827508	-0.12829171	0.1984534	-0.28813648	-0.23805097	0.09488253	0.2100724	-0.6193694	-0.29739848	-0.466623	0.42297858	0.40794316	0.0931589	-0.2729737	-0.31614274	-0.17295064	-0.2256528	-0.09363789	0.09346796	0.29162413	-0.11322803	0.4197559	0.3721566	0.4039813	0.093201034	-0.5005423	-0.09781496	-0.25653985	-0.14543106	0.3100171	0.009026236	-0.08896809	-0.038893577	0.2930398	-0.24501024	0.46422437	-0.05073007	-0.22743128	0.20489377	-0.0754364	0.15465985	0.50228846	0.111784294	0.17297672	0.3889568	0.29180542	0.32603848	0.21228072	-0.17842835	-0.08266372	-0.6387159	-0.14095701	0.027639695	-0.19418433	-0.19438319	-0.05480204	0.32269743	-0.2945187	0.38335901	0.08994365	-0.064662404	-0.37812847	0.13900025	0.10283603	0.34367347	-0.10956289	-0.40907082	-0.34187686	0.39017117	0.0034840102	0.20779037	-0.100128524	0.0713664	0.2994424	-0.3550481	0.18863837	-0.12265835	-0.18147208	-0.24992657	-0.47056645	-0.05031994	0.41380563	0.25284794	-0.3454599	0.05299419	-0.47958705	-0.12330315	0.19490841	-0.3712538	-0.06678484	0.19445428	0.30477977	-0.27803934	0.058297344	0.040504225	-0.30262598	0.00089073495	-0.4984018	-0.2629293
0.1760453	0.016059123	0.26833913	0.22259714	0.39545393	0.54240435	0.11138633	0.45571703	-0.12974091	0.008987352	-0.53354055	0.36202952	0.052523296	0.47754657	-0.18481463	-0.008890142	-0.34807166	-0.71553206	-0.19994697	0.0453872	0.24125086	0.22040896	0.36041632	0.2907785	0.1820508	-0.12606531	-0.19168259	0.39333028	0.13777915	-0.22911932	-0.32096893	0.14662498	-0.17740543	-0.19134028	0.43745697	0.07446151	0.2723172	-0.31695437	-0.632099	0.2620619	0.40976062	-0.36624995	0.28722864	-0.112648904	0.25922266	0.22266434	-0.3144867	0.320423	0.39889365	-0.14850304	0.38737702	-0.37852302	-0.1169409	0.10308136	0.07399709	-0.018479103	-0.6822023	-0.5212269	-0.018694127	0.09961648	0.3642241	0.07111494	0.049508713	0.42702818	0.10574822	0.3170027	0.2697101	-0.06734289	-0.33860466	0.13713066	-0.3026994	0.32826108	-0.42540684	-0.28165323	0.12796962	0.017060818	0.42887828	-0.5180511	0.09115235	-0.375983	-0.30913314	0.28569135	-0.17718838	-0.16121806	-0.29918364	0.16394128	-0.29869464	-0.8482286	-0.09271121	-0.29056436	-0.13411248	0.41282502	0.5777181	-0.27773187	0.24766967	-0.04080017	0.02008997	-0.04391376	-0.35859016	0.009202377
-0.10007131	0.03096904	0.1854671	-0.17023015	-0.41466537	0.5828577	0.0145290615	0.1936675	-0.87297326	-0.2756218	-0.2340187	0.42586747	0.3562914	0.5283823	-0.0046993336	-0.42311898	0.1021178	-0.61407626	-0.21696042	-0.4129592	-0.23077165	-0.5495813	0.11365097	0.4068793	0.05214435	-0.08421559	-0.09288598	0.26131794	-0.12601912	0.3514267	-0.036039483	-0.2620615	-0.32137725	-0.3431649	-0.12159796	-0.072462104	0.21929489	-0.3202647	-0.016073482	0.24211055	0.062203497	-0.24827963	0.043304466	-0.37382933	0.039276816	-0.28079692	-0.03455582	0.017813303	0.402887	0.024600064	0.09282204	-0.7821377	0.39054602	-0.24983548	0.29866868	-0.062200375	-0.061849453	-0.020201128	0.082489766	0.44480342	0.5851495	-0.24839981	-0.068183295	-0.10599914	0.30609053	-0.26874855	-0.23667508	-0.6046847	-0.40710706	-0.10586099	-0.029526241	-0.007904242	0.2513659	-0.22989187	0.37714037	0.042940773	0.2121631	0.100136906	0.5993587	-0.33500716	0.28787723	0.018290753	-0.2534961	-0.062257297	-0.24844405	0.07664641	0.29423168	-0.34506455	0.5315919	0.15769012	-0.021572221	0.52321535	-0.20385584	0.11359116	0.0878247	-0.04563163	0.10247193	0.058598086	-0.10959729	0.050749667
0.26499313	0.31051955	0.13301957	0.3484778	0.25161505	0.59711087	0.21500346	-0.09753231	-0.06497214	0.2169667	-0.56981194	0.37982497	0.053812366	0.42750093	0.1913245	-0.10818388	-0.28679392	-0.6056504	-0.60334057	-0.3788913	-0.38309216	0.26539627	0.13844463	0.25698337	0.26738513	-0.33771837	-0.21670496	0.35484388	-0.086491436	-0.13816467	-0.08209577	0.09878434	-0.4686479	-0.11136062	0.023329096	-0.05516614	-0.0825031	-0.2561737	0.2876216	0.87921363	0.1947872	0.08667361	0.018560303	-0.09486409	0.59401965	0.031419832	0.09594932	0.18013674	0.40612656	-0.26697686	-0.079803675	-0.6149904	0.08913856	0.030845167	0.3856664	-0.18966687	-0.189229	-0.18216267	-0.34325817	0.21718335	-0.10811398	0.23578449	-0.0899545	-0.15039603	0.39153904	0.46547773	-0.20383452	-0.020517983	-0.20493212	-0.0728319	0.26815125	0.28761625	-0.19192742	-0.12093095	-0.35150167	-0.1907055	0.35038748	-0.14289637	0.14185409	0.049013473	-0.077849396	-0.24910821	0.29064515	-0.3844283	-0.5941925	0.5216133	0.08863949	-0.36418948	-0.31222522	0.19935344	-0.0035709837	0.6425811	0.28280985	-0.29774857	-0.004791437	-0.23194906	0.15869743	0.18948288	-0.37438047	-0.25006726
0.14335665	0.14805491	-0.18279546	-0.30157158	-0.032880478	0.5438163	-0.29756966	0.22004178	-0.38425052	0.14100812	-0.17653042	0.098073624	0.3569705	0.26058426	0.1566787	0.2125636	-0.17029963	-0.37744796	-0.46270275	-0.1873781	-0.32992896	0.5234349	0.6157476	0.17612602	0.33291936	-0.26040256	0.06671727	-0.15783694	-0.31753707	-0.057955973	0.07929945	0.16208151	0.036759827	0.16953197	-0.053220183	-0.057683144	0.4106378	-0.4437775	0.18791048	0.1743632	0.5195987	0.24257936	0.51732993	-0.38816115	0.6109118	-0.27141988	0.18023491	-0.16711207	0.1325318	-0.46841106	0.37785178	-0.8427833	0.11906888	0.25393382	-0.10951013	-0.40307245	-0.21272667	-0.38774824	0.002558247	0.46316805	-0.32254553	0.021501856	0.12888104	0.34387246	0.12882304	0.41036552	0.06043009	-0.06783266	-0.56509066	-0.118796684	-0.21334073	-0.015834542	-0.10255017	-0.000585733	0.2891529	0.25667572	-0.17960902	-0.3004246	-0.31021592	-0.18080182	0.12524581	0.18929753	-0.09854499	-0.12614657	-0.19542028	0.13061121	-0.6470827	-0.19286552	0.1877946	-0.08785861	-0.42630762	0.16600285	0.053961467	0.14611866	0.47525793	-0.12986952	0.28977183	-0.17257221	-0.28292182	0.22159529
0.3384365	-0.0358291	-0.0476666	0.1096391	0.20512742	0.2747723	0.08312595	0.0031140991	-0.16234761	0.28664708	-0.52130014	0.53206867	-0.004060378	0.33090892	0.13754623	-0.07349879	-0.31864282	-0.8337923	-0.24640577	0.19016336	0.049479127	0.09440355	0.41769984	0.67881995	0.17585818	-0.10502395	-0.14985079	0.40331176	0.19920306	-0.4005989	-0.5004454	-0.07817044	-0.11386741	-0.1986241	0.70387155	0.3210253	0.26825646	-0.68045276	-0.7140648	0.602408	0.32216582	-0.57053214	0.30519962	-0.022281764	-0.045698408	-0.21335118	-0.23878162	0.11537957	0.22045323	-0.43016735	0.480261	-0.3512173	-0.16383633	0.36888707	-0.23225689	0.10140276	-0.6367765	-0.3006475	0.016485127	0.34013957	0.40458852	0.15265508	-0.08572859	0.4487791	0.26324126	0.36274168	0.21757413	-0.118271224	-0.43542787	-0.11647637	-0.18847351	0.11240841	-0.23403057	-0.27804804	0.30396873	0.039407235	0.12502803	-0.13215555	-0.04412135	-0.4510148	-0.505309	0.24321418	-0.35026383	-0.17333768	-0.5320673	0.12237723	-0.3853433	-0.91560984	-0.119880125	-0.5665127	-0.023155952	0.43224984	0.55112946	0.026227048	0.3547712	-0.080540314	0.022054063	-0.19183922	-0.5686938	0.13751112
-0.25798106	-0.78697485	-0.093914144	0.3992253	-0.06083381	0.45942533	0.048317835	0.2252319	-0.7800225	-0.03430887	-0.11040889	-0.5085229	-0.0127921235	0.9080762	-0.0017907391	-0.11394178	-0.035860937	-0.23931402	-0.25142124	0.104494706	0.14824669	0.0047016754	0.22152232	0.10468302	0.37020323	0.00011456859	-0.44196802	-0.29176623	-0.46263316	-0.26705012	-0.10078489	0.34986377	-0.08770195	0.2702435	0.26168942	-0.2434717	0.23022474	-0.6916302	0.21977356	-0.2125756	0.20213968	0.054480527	0.6134155	-0.13887246	-0.019465536	0.23233254	0.23643799	-0.026138399	0.14038786	-0.3255762	-0.55747133	-0.5909845	-0.1808551	-0.04527467	0.4346618	0.13317181	-0.5337707	0.14263047	0.20655128	0.39817113	-0.08452847	-0.18534489	0.23527761	-0.061066013	0.39000252	0.20924214	-0.30707586	0.043736886	0.22547245	0.1274872	0.13029078	0.3711687	0.24521394	-0.12492587	-0.28495622	-0.12749453	-0.038341995	0.17338717	0.28401014	-0.36196372	-0.27964148	0.104494795	0.19517756	-0.31905457	-0.3931559	0.30177984	0.20886856	-0.11308135	-0.064500205	-0.09926763	-0.19647975	0.5681564	-0.30129483	-0.37884164	0.13804914	0.16552898	-0.3931584	0.21825862	0.01008443	0.07710752
